,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
3704,KTR,2017-12-04,2019-10-28,693,Monday,KTR_20171204_20191028_20-30_F_GBP,GBP,912187,620823,499999,1.4693189524228323,0.5481321264170614,0.8053809217764162,20-30,F,autumn45,harold44@yahoo.com,Patricia Richardson,F,47
3705,AKX,2018-01-17,2019-12-15,697,Wednesday,AKX_20180117_20191215_30-45_B_USD,USD,426906,25683,500003,16.622123583693494,1.1712250472000862,19.46824747887708,30-45,B,autumn45,harold44@yahoo.com,Patricia Richardson,F,47
3706,GRZ,2018-03-16,2019-02-20,341,Friday,GRZ_20180316_20190220_35-45_M_GBP,GBP,400847,223364,499998,1.7945908919969198,1.2473537284799436,2.2384896402285057,35-45,M,autumn45,harold44@yahoo.com,Patricia Richardson,F,47
3707,GRZ,2018-03-12,2019-11-29,627,Monday,GRZ_20180312_20191129_20-35_B_GBP,GBP,962544,773073,499998,1.2450881094023463,0.519454695058096,0.6467668641900571,20-35,B,autumn45,harold44@yahoo.com,Patricia Richardson,F,47
3708,GRZ,2019-04-06,2019-05-30,54,Saturday,GRZ_20190406_20190530_30-35_M_EUR,EUR,706545,195494,500001,3.614151840977217,0.7076704243891048,2.557628367111011,30-35,M,autumn45,harold44@yahoo.com,Patricia Richardson,F,47
3709,KTR,2017-09-17,2017-10-04,17,Sunday,KTR_20170917_20171004_25-45_F_GBP,GBP,847259,563294,500000,1.5041150802245364,0.5901383166186491,0.8876359414444323,25-45,F,autumn45,harold44@yahoo.com,Patricia Richardson,F,47
3710,KTR,2018-10-19,2019-09-16,332,Friday,KTR_20181019_20190916_45-50_F_USD,USD,447601,402903,499999,1.1109398540095259,1.1170640816262698,1.2409910077611732,45-50,F,joseph56,stephen12@mitchell.org,Jennifer Watkins,F,85
3711,AKX,2019-03-24,2019-04-06,13,Sunday,AKX_20190324_20190406_30-45_B_GBP,GBP,399496,84091,500000,4.750758107288533,1.2515769870036246,5.9459395179032235,30-45,B,joseph56,stephen12@mitchell.org,Jennifer Watkins,F,85
3712,KTR,2018-08-23,2019-10-29,432,Thursday,KTR_20180823_20191029_30-45_M_GBP,GBP,956744,43941,500002,21.773377938599484,0.5226079285576916,11.378939942195217,30-45,M,joseph56,stephen12@mitchell.org,Jennifer Watkins,F,85
3713,BYU,2018-01-26,2018-06-22,147,Friday,BYU_20180126_20180622_30-35_M_EUR,EUR,326867,78324,500001,4.173267453143353,1.5296772081611176,6.383752106633982,30-35,M,joseph56,stephen12@mitchell.org,Jennifer Watkins,F,85
3714,KTR,2018-08-04,2018-09-30,57,Saturday,KTR_20180804_20180930_25-30_B_USD,USD,825627,615724,500000,1.3409043662420175,0.6056003497947621,0.8120521532374895,25-30,B,joseph56,stephen12@mitchell.org,Jennifer Watkins,F,85
3715,GRZ,2019-04-28,2020-02-25,303,Sunday,GRZ_20190428_20200225_40-60_F_EUR,EUR,605518,588053,499999,1.0296997039382505,0.8257376329027378,0.8502617961306209,40-60,F,marcus70,garnerrichard@aguilar.com,Aaron Pruitt,M,54
3716,GRZ,2019-02-24,2020-10-11,595,Sunday,GRZ_20190224_20201011_35-40_B_USD,USD,537874,314602,499999,1.7096966961430633,0.92958388023961,1.5893064888335102,35-40,B,marcus70,garnerrichard@aguilar.com,Aaron Pruitt,M,54
3717,KTR,2019-04-16,2019-12-07,235,Tuesday,KTR_20190416_20191207_25-40_B_EUR,EUR,778954,231102,500001,3.3706069181573506,0.6418877109559743,2.1635511592283927,25-40,B,marcus70,garnerrichard@aguilar.com,Aaron Pruitt,M,54
3718,KTR,2018-12-18,2019-07-11,205,Tuesday,KTR_20181218_20190711_25-30_F_USD,USD,660124,548276,500003,1.2039994455347307,0.7574379964976277,0.911954927810081,25-30,F,nsandoval,alowe@rangel.com,Stacy Berg,F,30
3719,GRZ,2018-10-31,2018-11-13,13,Wednesday,GRZ_20181031_20181113_40-55_F_EUR,EUR,459745,58785,500002,7.820787615888407,1.0875637581702902,8.50560517138726,40-55,F,nsandoval,alowe@rangel.com,Stacy Berg,F,30
3720,GRZ,2018-11-09,2020-10-18,709,Friday,GRZ_20181109_20201018_35-45_F_USD,USD,704496,213886,500000,3.293792020048063,0.7097272376280348,2.337693911709976,35-45,F,nsandoval,alowe@rangel.com,Stacy Berg,F,30
3721,GRZ,2018-05-06,2019-05-08,367,Sunday,GRZ_20180506_20190508_40-60_F_EUR,EUR,212085,63280,500000,3.3515328697850824,2.3575453238088504,7.9013906447534765,40-60,F,nsandoval,alowe@rangel.com,Stacy Berg,F,30
3722,BYU,2018-07-12,2019-07-08,361,Thursday,BYU_20180712_20190708_30-35_M_EUR,EUR,40334,6179,499998,6.527593461725198,12.396439728268954,80.91891891891892,30-35,M,nsandoval,alowe@rangel.com,Stacy Berg,F,30
3723,KTR,2019-02-25,2020-06-26,487,Monday,KTR_20190225_20200626_40-45_B_GBP,GBP,430071,71384,500000,6.024753446150398,1.1625987336974593,7.004370727333856,40-45,B,nsandoval,alowe@rangel.com,Stacy Berg,F,30
3724,BYU,2018-03-24,2018-07-07,105,Saturday,BYU_20180324_20180707_35-50_M_EUR,EUR,231411,13337,500001,17.351053460298417,2.1606621984261767,37.4897653145385,35-50,M,nsandoval,alowe@rangel.com,Stacy Berg,F,30
3725,GRZ,2017-10-23,2019-02-01,466,Monday,GRZ_20171023_20190201_20-40_M_GBP,GBP,895566,354329,499998,2.5274984548258823,0.5583039105995538,1.4111122713636197,20-40,M,nsandoval,alowe@rangel.com,Stacy Berg,F,30
3726,GRZ,2018-11-30,2019-09-26,300,Friday,GRZ_20181130_20190926_30-35_F_EUR,EUR,170072,123799,500000,1.3737752324332184,2.93993132320429,4.038804836872672,30-35,F,sanchezeric,moorerobert@hotmail.com,Kevin Cox,M,57
3727,BYU,2018-09-13,2019-10-09,391,Thursday,BYU_20180913_20191009_20-25_M_EUR,EUR,219710,173315,500001,1.2676917750915961,2.2757316462609802,2.8849262902807027,20-25,M,sanchezeric,moorerobert@hotmail.com,Kevin Cox,M,57
3728,KTR,2018-04-25,2018-06-29,65,Wednesday,KTR_20180425_20180629_30-50_F_EUR,EUR,527523,433768,500000,1.2161408863724388,0.9478259715690122,1.1526899171907563,30-50,F,sanchezeric,moorerobert@hotmail.com,Kevin Cox,M,57
3729,BYU,2018-01-15,2019-12-30,714,Monday,BYU_20180115_20191230_40-45_M_USD,USD,501919,468897,500005,1.0704248481009688,0.9961866356922133,1.0663429281910526,40-45,M,sanchezeric,moorerobert@hotmail.com,Kevin Cox,M,57
3730,KTR,2018-03-04,2019-12-25,661,Sunday,KTR_20180304_20191225_45-60_M_GBP,GBP,689551,73171,499999,9.423829112626587,0.7251080775751177,6.833294611253092,45-60,M,hlopez,brookschristopher@rogers-mitchell.com,Allison Black,F,29
3731,AKX,2018-04-24,2018-05-06,12,Tuesday,AKX_20180424_20180506_35-50_F_USD,USD,18978,13021,499993,1.4574917441056754,26.345926862683108,38.39897089317257,35-50,F,hlopez,brookschristopher@rogers-mitchell.com,Allison Black,F,29
3732,BYU,2018-06-13,2020-02-09,606,Wednesday,BYU_20180613_20200209_40-65_M_USD,USD,720679,659825,499999,1.0922274845603002,0.6937887741976664,0.7577751676580912,40-65,M,hlopez,brookschristopher@rogers-mitchell.com,Allison Black,F,29
3733,BYU,2019-02-08,2019-05-07,88,Friday,BYU_20190208_20190507_35-40_B_USD,USD,996242,972954,500001,1.0239353556283237,0.5018870916905732,0.5138999377154522,35-40,B,hlopez,brookschristopher@rogers-mitchell.com,Allison Black,F,29
3734,KTR,2017-10-14,2018-10-30,381,Saturday,KTR_20171014_20181030_30-50_B_EUR,EUR,631888,313730,499998,2.014114047110573,0.7912763021294913,1.5937207152647181,30-50,B,hlopez,brookschristopher@rogers-mitchell.com,Allison Black,F,29
3735,BYU,2017-07-07,2019-06-03,696,Friday,BYU_20170707_20190603_25-45_B_EUR,EUR,199230,198156,499997,1.00541997214316,2.5096471414947548,2.5232493590908174,25-45,B,hlopez,brookschristopher@rogers-mitchell.com,Allison Black,F,29
3736,AKX,2018-03-05,2020-02-11,708,Monday,AKX_20180305_20200211_35-50_B_EUR,EUR,536228,60993,499996,8.791631826603053,0.932431726802778,8.197596445493746,35-50,B,faguirre,joel51@gmail.com,Miss Courtney Anderson,F,24
3737,AKX,2018-12-24,2019-04-18,115,Monday,AKX_20181224_20190418_25-45_M_GBP,GBP,189960,162199,500000,1.1711539528603752,2.6321330806485577,3.082633061856115,25-45,M,faguirre,joel51@gmail.com,Miss Courtney Anderson,F,24
3738,KTR,2018-08-09,2019-10-01,418,Thursday,KTR_20180809_20191001_40-45_B_GBP,GBP,591999,54375,500000,10.887337931034482,0.844596021277063,9.195402298850574,40-45,B,faguirre,joel51@gmail.com,Miss Courtney Anderson,F,24
3739,AKX,2018-12-16,2018-12-29,13,Sunday,AKX_20181216_20181229_30-45_M_USD,USD,336843,2105,499998,160.0204275534442,1.4843651196551508,237.52874109263658,30-45,M,jarmstrong,mosleymichael@gmail.com,Susan Burnett,F,63
3740,BYU,2019-04-16,2020-02-02,292,Tuesday,BYU_20190416_20200202_35-55_B_GBP,GBP,328400,64861,500002,5.0631350117944525,1.5225395858708892,7.708823484065926,35-55,B,jarmstrong,mosleymichael@gmail.com,Susan Burnett,F,63
3741,KTR,2019-01-20,2020-12-20,700,Sunday,KTR_20190120_20201220_30-50_F_GBP,GBP,814488,138090,500001,5.898240278079514,0.613883814126175,3.6208342385400827,30-50,F,michelle77,hjohnson@mccoy-chase.org,David Garza,M,18
3742,AKX,2017-07-21,2017-08-16,26,Friday,AKX_20170721_20170816_40-60_B_EUR,EUR,619521,380440,499999,1.6284328672063926,0.8070735293880272,1.3142650615077278,40-60,B,michelle77,hjohnson@mccoy-chase.org,David Garza,M,18
3743,BYU,2019-01-28,2019-09-18,233,Monday,BYU_20190128_20190918_30-50_F_USD,USD,611517,330061,499998,1.8527393421216078,0.8176354868302925,1.5148654339652368,30-50,F,michelle77,hjohnson@mccoy-chase.org,David Garza,M,18
3744,KTR,2018-12-14,2020-05-12,515,Friday,KTR_20181214_20200512_40-60_F_GBP,GBP,304358,138907,500003,2.191091881618637,1.642812083138935,3.599552218390722,40-60,F,michelle77,hjohnson@mccoy-chase.org,David Garza,M,18
3745,AKX,2018-05-30,2019-01-14,229,Wednesday,AKX_20180530_20190114_25-35_F_EUR,EUR,505011,479877,499999,1.0523759213298407,0.9900754637027709,1.0419315783002727,25-35,F,michelle77,hjohnson@mccoy-chase.org,David Garza,M,18
3746,AKX,2017-06-18,2019-01-09,570,Sunday,AKX_20170618_20190109_25-45_M_USD,USD,3001,2574,500001,1.1658896658896658,166.61146284571808,194.25058275058274,25-45,M,valeriethompson,schneiderjose@yahoo.com,Jason Avila Jr.,M,44
3747,AKX,2018-08-09,2019-11-18,466,Thursday,AKX_20180809_20191118_25-40_M_GBP,GBP,222921,36368,500000,6.129591948966124,2.242947052991867,13.748350197976244,25-40,M,valeriethompson,schneiderjose@yahoo.com,Jason Avila Jr.,M,44
3748,GRZ,2018-09-20,2018-10-27,37,Thursday,GRZ_20180920_20181027_30-35_F_EUR,EUR,853656,80859,500000,10.557340555782288,0.5857160261276205,6.183603556808766,30-35,F,valeriethompson,schneiderjose@yahoo.com,Jason Avila Jr.,M,44
3749,BYU,2017-05-14,2018-05-07,358,Sunday,BYU_20170514_20180507_40-50_F_EUR,EUR,124984,112533,500000,1.11064310024615,4.00051206554439,4.44314112304835,40-50,F,coreylindsey,johnburns@peterson-walters.com,Luis Jordan,M,46
3750,KTR,2018-05-22,2019-07-26,430,Tuesday,KTR_20180522_20190726_35-40_F_EUR,EUR,685423,61182,500004,11.203017227289072,0.7294823780351696,8.172403648131803,35-40,F,coreylindsey,johnburns@peterson-walters.com,Luis Jordan,M,46
3751,AKX,2017-11-10,2019-10-16,705,Friday,AKX_20171110_20191016_20-25_F_EUR,EUR,750288,22615,500000,33.176564227282775,0.6664107649329324,22.109219544550076,20-25,F,coreylindsey,johnburns@peterson-walters.com,Luis Jordan,M,46
3752,KTR,2018-11-23,2020-08-19,635,Friday,KTR_20181123_20200819_35-45_B_USD,USD,327654,76986,499995,4.2560205751695115,1.5259847277921221,6.494622398877718,35-45,B,coreylindsey,johnburns@peterson-walters.com,Luis Jordan,M,46
3753,GRZ,2019-04-20,2020-08-28,496,Saturday,GRZ_20190420_20200828_35-55_F_GBP,GBP,740493,574251,499999,1.2894936186441122,0.6752244788269437,0.8706976565996403,35-55,F,coreylindsey,johnburns@peterson-walters.com,Luis Jordan,M,46
3754,BYU,2018-09-07,2019-12-13,462,Friday,BYU_20180907_20191213_40-55_M_EUR,EUR,66220,52134,499999,1.27018836076265,7.550573844759891,9.590651014692908,40-55,M,schmidtangela,jmorris@gmail.com,Brent Jones,M,35
3755,GRZ,2019-02-12,2020-12-29,686,Tuesday,GRZ_20190212_20201229_25-40_M_USD,USD,94229,1766,500000,53.35730464326161,5.306222076006325,283.12570781426956,25-40,M,schmidtangela,jmorris@gmail.com,Brent Jones,M,35
3756,BYU,2018-11-11,2020-05-07,543,Sunday,BYU_20181111_20200507_35-55_M_USD,USD,946903,450983,499998,2.0996423368508346,0.5280350785666537,1.1086848063009027,35-55,M,schmidtangela,jmorris@gmail.com,Brent Jones,M,35
3757,AKX,2018-10-01,2020-09-27,727,Monday,AKX_20181001_20200927_40-55_F_USD,USD,178525,23716,500000,7.527618485410693,2.8007281893292255,21.082813290605497,40-55,F,schmidtangela,jmorris@gmail.com,Brent Jones,M,35
3758,KTR,2017-08-21,2018-06-14,297,Monday,KTR_20170821_20180614_35-40_B_EUR,EUR,367596,166769,500002,2.2042226073191062,1.3601943437904656,2.9981711229305206,35-40,B,murphyeric,ngreene@hotmail.com,Amy Williams,F,77
3759,BYU,2018-08-17,2020-06-13,666,Friday,BYU_20180817_20200613_20-25_F_GBP,GBP,469808,24030,499999,19.55089471493966,1.064262422095835,20.807282563462337,20-25,F,murphyeric,ngreene@hotmail.com,Amy Williams,F,77
3760,BYU,2019-04-14,2019-11-08,208,Sunday,BYU_20190414_20191108_25-50_F_USD,USD,134570,90171,500001,1.492386687515942,3.715545812588244,5.5450311075622984,25-50,F,murphyeric,ngreene@hotmail.com,Amy Williams,F,77
3761,AKX,2017-12-22,2018-12-19,362,Friday,AKX_20171222_20181219_20-40_B_EUR,EUR,884052,792866,500001,1.1150080845943704,0.5655787216136607,0.6306248470737804,20-40,B,murphyeric,ngreene@hotmail.com,Amy Williams,F,77
3762,BYU,2017-07-30,2018-09-05,402,Sunday,BYU_20170730_20180905_35-45_M_GBP,GBP,704560,318691,499998,2.2107935272724992,0.7096599296014534,1.5689115789275505,35-45,M,murphyeric,ngreene@hotmail.com,Amy Williams,F,77
3763,AKX,2018-10-17,2019-05-13,208,Wednesday,AKX_20181017_20190513_30-45_B_USD,USD,652053,540586,499998,1.2061966088651945,0.7668057657889773,0.9249185143529429,30-45,B,murphyeric,ngreene@hotmail.com,Amy Williams,F,77
3764,KTR,2017-06-16,2017-12-22,189,Friday,KTR_20170616_20171222_20-40_M_EUR,EUR,443472,46246,500000,9.589413138433594,1.1274668975718873,10.81174588072482,20-40,M,murphyeric,ngreene@hotmail.com,Amy Williams,F,77
3765,GRZ,2018-04-15,2018-09-02,140,Sunday,GRZ_20180415_20180902_30-35_M_GBP,GBP,511619,451352,500000,1.1335254967298252,0.9772897409986728,1.1077828391144826,30-35,M,murphyeric,ngreene@hotmail.com,Amy Williams,F,77
3766,GRZ,2019-01-01,2019-02-16,46,Tuesday,GRZ_20190101_20190216_35-45_B_GBP,GBP,681377,442637,500002,1.5393584359192747,0.7338110913635183,1.1295982938615614,35-45,B,rachelcox,herringjustin@hotmail.com,Nichole Morris,F,40
3767,BYU,2018-04-23,2020-03-03,680,Monday,BYU_20180423_20200303_40-55_M_GBP,GBP,433334,112248,500000,3.8605053096714417,1.1538443787009558,4.454422350509586,40-55,M,rachelcox,herringjustin@hotmail.com,Nichole Morris,F,40
3768,KTR,2017-12-13,2018-06-05,174,Wednesday,KTR_20171213_20180605_25-35_B_USD,USD,137031,78627,499996,1.7427982754015796,3.6487802030197547,6.359087845142254,25-35,B,rachelcox,herringjustin@hotmail.com,Nichole Morris,F,40
3769,KTR,2019-03-06,2020-08-02,515,Wednesday,KTR_20190306_20200802_30-55_M_EUR,EUR,963667,116015,499998,8.3064000344783,0.5188493535630047,4.309770288324786,30-55,M,rachelcox,herringjustin@hotmail.com,Nichole Morris,F,40
3770,AKX,2018-02-23,2019-09-15,569,Friday,AKX_20180223_20190915_25-45_B_EUR,EUR,382899,289008,500003,1.3248733599069922,1.305835220253905,1.7300662957426785,25-45,B,rachelcox,herringjustin@hotmail.com,Nichole Morris,F,40
3771,AKX,2017-12-02,2019-09-13,650,Saturday,AKX_20171202_20190913_25-50_F_GBP,GBP,209764,43453,500000,4.827376705866108,2.383631128315631,11.506685384208225,25-50,F,rachelcox,herringjustin@hotmail.com,Nichole Morris,F,40
3772,BYU,2018-10-01,2020-06-08,616,Monday,BYU_20181001_20200608_35-50_M_USD,USD,539014,236187,499999,2.2821493138911118,0.9276178355293183,2.116962406906392,35-50,M,nharris,jadelong@gmail.com,Jacob Stanley,M,24
3773,BYU,2018-07-06,2018-10-17,103,Friday,BYU_20180706_20181017_35-40_M_GBP,GBP,861195,362691,499999,2.3744592504363218,0.580587439546212,1.3785812165176416,35-40,M,nharris,jadelong@gmail.com,Jacob Stanley,M,24
3774,BYU,2018-07-24,2018-10-05,73,Tuesday,BYU_20180724_20181005_20-45_M_EUR,EUR,452171,426892,500001,1.0592163825979404,1.1057785660734545,1.1712587727106623,20-45,M,nharris,jadelong@gmail.com,Jacob Stanley,M,24
3775,GRZ,2017-05-16,2018-06-01,381,Tuesday,GRZ_20170516_20180601_35-55_F_GBP,GBP,399908,326922,500000,1.2232520295360974,1.2502875661402122,1.529416802784762,35-55,F,nharris,jadelong@gmail.com,Jacob Stanley,M,24
3776,KTR,2018-01-25,2019-12-14,688,Thursday,KTR_20180125_20191214_30-50_M_EUR,EUR,976069,885064,500000,1.1028230726817496,0.5122588669448573,0.5649308976525992,30-50,M,nharris,jadelong@gmail.com,Jacob Stanley,M,24
3777,BYU,2017-12-02,2017-12-19,17,Saturday,BYU_20171202_20171219_35-40_B_GBP,GBP,283592,153163,499998,1.8515698961237375,1.7630892267764957,3.2644829364794368,35-40,B,nharris,jadelong@gmail.com,Jacob Stanley,M,24
3778,GRZ,2017-12-11,2018-04-28,138,Monday,GRZ_20171211_20180428_20-35_F_GBP,GBP,445287,235172,500002,1.8934524518224958,1.1228758081866301,2.1261119521031415,20-35,F,nharris,jadelong@gmail.com,Jacob Stanley,M,24
3779,BYU,2017-06-11,2019-05-21,709,Sunday,BYU_20170611_20190521_45-55_M_USD,USD,265249,230117,499999,1.1526701634385985,1.8850174741469337,2.17280340000956,45-55,M,anthony26,fwebb@gmail.com,Chloe Lopez,F,56
3780,KTR,2018-07-22,2019-04-18,270,Sunday,KTR_20180722_20190418_30-40_F_EUR,EUR,833269,6018,499997,138.46277833167164,0.6000427232982386,83.08358258557661,30-40,F,anthony26,fwebb@gmail.com,Chloe Lopez,F,56
3781,GRZ,2018-07-18,2019-06-19,336,Wednesday,GRZ_20180718_20190619_30-40_M_EUR,EUR,868031,630325,499999,1.3771165668504344,0.5760151423163459,0.7932399952405506,30-40,M,anthony26,fwebb@gmail.com,Chloe Lopez,F,56
3782,GRZ,2017-10-09,2018-04-17,190,Monday,GRZ_20171009_20180417_35-40_M_EUR,EUR,330267,263921,499997,1.2513858313662043,1.513917527333945,1.894494943562657,35-40,M,anthony26,fwebb@gmail.com,Chloe Lopez,F,56
3783,GRZ,2019-02-12,2019-06-22,130,Tuesday,GRZ_20190212_20190622_40-45_M_EUR,EUR,580125,236460,500000,2.4533747779751334,0.8618832148243913,2.114522540810285,40-45,M,anthony26,fwebb@gmail.com,Chloe Lopez,F,56
3784,AKX,2018-01-04,2019-02-07,399,Thursday,AKX_20180104_20190207_25-30_B_GBP,GBP,417524,140201,500000,2.978038673047981,1.19753595002922,3.5663083715522714,25-30,B,anthony26,fwebb@gmail.com,Chloe Lopez,F,56
3785,KTR,2018-05-12,2019-01-12,245,Saturday,KTR_20180512_20190112_25-45_F_EUR,EUR,902146,755943,499999,1.1934047937476768,0.5542329068687329,0.6614242079098557,25-45,F,anthony26,fwebb@gmail.com,Chloe Lopez,F,56
3786,GRZ,2018-09-27,2020-04-11,562,Thursday,GRZ_20180927_20200411_35-55_B_GBP,GBP,223609,51185,499999,4.3686431571749536,2.236041483124561,9.768467324411448,35-55,B,anthony26,fwebb@gmail.com,Chloe Lopez,F,56
3787,GRZ,2018-12-16,2019-08-01,228,Sunday,GRZ_20181216_20190801_40-65_F_USD,USD,916684,869707,500000,1.0540147428961708,0.5454442315999843,0.5749062615340569,40-65,F,smithlinda,akennedy@perry.biz,Anthony Bartlett,M,75
3788,AKX,2018-04-15,2019-11-13,577,Sunday,AKX_20180415_20191113_35-50_M_GBP,GBP,727309,151430,500000,4.8029386515221555,0.6874657126475817,3.3018556428712937,35-50,M,smithlinda,akennedy@perry.biz,Anthony Bartlett,M,75
3789,BYU,2017-07-23,2018-04-11,262,Sunday,BYU_20170723_20180411_30-50_B_USD,USD,555166,485965,499996,1.1423991439712737,0.9006243177716214,1.0288724496620127,30-50,B,smithlinda,akennedy@perry.biz,Anthony Bartlett,M,75
3790,GRZ,2017-10-03,2019-06-27,632,Tuesday,GRZ_20171003_20190627_45-60_F_EUR,EUR,935400,622778,500000,1.5019798387226266,0.5345306820611503,0.8028543076345022,45-60,F,smithlinda,akennedy@perry.biz,Anthony Bartlett,M,75
3791,GRZ,2018-10-05,2020-05-22,595,Friday,GRZ_20181005_20200522_40-55_B_USD,USD,200905,146524,499998,1.3711405640031666,2.488728503521565,3.4123966039693157,40-55,B,christopher28,iwilliams@hotmail.com,Daniel Robinson,M,29
3792,AKX,2017-12-18,2018-03-20,92,Monday,AKX_20171218_20180320_40-60_M_GBP,GBP,306690,297184,499995,1.0319869171960805,1.6302944341191432,1.682442527188543,40-60,M,christopher28,iwilliams@hotmail.com,Daniel Robinson,M,29
3793,BYU,2018-05-10,2018-05-23,13,Thursday,BYU_20180510_20180523_30-55_F_GBP,GBP,518690,106961,500000,4.849337609035069,0.9639669166554203,4.674601022802704,30-55,F,christopher28,iwilliams@hotmail.com,Daniel Robinson,M,29
3794,GRZ,2018-08-07,2019-05-28,294,Tuesday,GRZ_20180807_20190528_30-50_M_USD,USD,834179,544130,499997,1.533050925330344,0.5993881409145999,0.9188925440611618,30-50,M,christopher28,iwilliams@hotmail.com,Daniel Robinson,M,29
3795,GRZ,2017-09-08,2018-12-04,452,Friday,GRZ_20170908_20181204_30-40_M_GBP,GBP,190092,121869,499997,1.5598060212195062,2.6302895440102687,4.102741468297927,30-40,M,christopher28,iwilliams@hotmail.com,Daniel Robinson,M,29
3796,BYU,2018-09-23,2018-10-21,28,Sunday,BYU_20180923_20181021_30-55_F_EUR,EUR,818354,793040,500001,1.0319202057903762,0.6109837551964065,0.6304864823968526,30-55,F,christopher28,iwilliams@hotmail.com,Daniel Robinson,M,29
3797,BYU,2017-07-01,2017-07-07,6,Saturday,BYU_20170701_20170707_20-30_M_EUR,EUR,355027,261667,499996,1.3567893544084657,1.4083323240204266,1.9108103047002487,20-30,M,christopher28,iwilliams@hotmail.com,Daniel Robinson,M,29
3798,KTR,2018-10-01,2019-01-31,122,Monday,KTR_20181001_20190131_45-65_F_GBP,GBP,59770,26134,499999,2.287059003596847,8.365383971892253,19.132126731460932,45-65,F,ricepaul,daviswesley@gmail.com,Heidi Fowler,F,72
3799,GRZ,2018-04-16,2019-06-17,427,Monday,GRZ_20180416_20190617_20-35_M_USD,USD,425144,337599,499998,1.2593165264115118,1.1760674030446154,1.4810411168279527,20-35,M,ricepaul,daviswesley@gmail.com,Heidi Fowler,F,72
